"Name";"SKU";"ASIN";"FBA stock";"ROI,%";"January 2024";"";"";"";"";"February 2024";"";"";"";"";"";"";"";"";"";"March 2024";"";"";"";"";"";"";"";"";"";"April 2024";"";"";"";"";"";"";"";"";"";"May 2024";"";"";"";"";"";"";"";"";"";"June 2024";"";"";"";"";"";"";"";"";"";"July 2024";"";"";"";"";"";"";"";"";"";"August 2024";"";"";"";"";"";"";"";"";"";"September 2024";"";"";"";"";"";"";"";"";"";"October 2024";"";"";"";"";"";"";"";"";"";"Totals";"";"";""
"SmellWell Freshener Bag - Pink - The Ultimate Shoebag With Built In Activated Bamboo Charcoal Inserts for Odor Eliminating and Moisture Absorbing - Keep shoes and smaller gear fresh longer";"6011";"B09FVLL86F";"0";"151";"24.95";"1";"8.13";"0";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"133.75";"";"5";"";"61.85";"-51,641.67";"0";"";"0.00";"0.00";"74.85";"-44.04";"3";"-40.00";"38.87";"-37.15";"0";"";"0.00";"0.00";"99.80";"33.33";"4";"33.33";"30.91";"-20.48";"1";"";"25.00";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"-100.00";"0.00";"0.00";"24.95";"";"1";"";"12.70";"";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"358.30";"14";"1";"7.14"
"SmellWell Freshener Bag - Orange - The Ultimate Shoebag With Built In Activated Bamboo Charcoal Inserts for Odor Eliminating and Moisture Absorbing - Keep shoes and smaller gear fresh longer";"6012";"B09FVKGRKC";"0";"-114";"0.00";"0";"-86.87";"0";"0.00";"24.95";"";"1";"";"-164.19";"89.01";"0";"";"0.00";"0.00";"24.95";"";"1";"";"10.42";"-106.35";"0";"";"0.00";"0.00";"52.90";"112.02";"2";"100.00";"25.51";"144.82";"0";"";"0.00";"0.00";"27.95";"-47.16";"1";"-50.00";"12.50";"-51.00";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"";"0.00";"0.00";"24.95";"";"1";"";"12.99";"";"0";"";"0.00";"0.00";"74.85";"200.00";"3";"200.00";"38.83";"198.92";"0";"";"0.00";"0.00";"83.85";"12.02";"3";"";"32.22";"-17.02";"0";"";"0.00";"0.00";"27.95";"-66.67";"1";"-66.67";"12.15";"-62.29";"0";"";"0.00";"0.00";"342.35";"13";"0";"0.00"
"SmellWell Freshener Bag - Hawaii Floral - The Ultimate Shoebag With Built In Activated Bamboo Charcoal Inserts for Odor Eliminating and Moisture Absorbing - Keep shoes and smaller gear fresh longer";"6013";"B09FVN87PX";"0";"115";"74.85";"3";"10.62";"1";"33.33";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"-100.00";"0.00";"0.00";"83.85";"";"3";"";"34.81";"";"0";"";"0.00";"0.00";"83.85";"";"3";"";"37.28";"7.10";"0";"";"0.00";"0.00";"80.85";"-3.58";"3";"";"16.81";"-54.91";"1";"";"33.33";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"-100.00";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"323.40";"12";"2";"16.67"
"SmellWell Freshener Bag XL - Orange - The Ultimate Shoebag With Built In Activated Bamboo Charcoal Inserts for Odor Eliminating and Moisture Absorbing - Keep shoes and gear fresh longer";"6112-FBM";"B09FVKZSTS";"39";"196";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"69.90";"";"2";"";"34.49";"";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"-0.03";"-100.09";"0";"";"0.00";"0.00";"69.90";"";"2";"";"38.07";"-127,000.00";"0";"";"0.00";"0.00";"34.95";"-50.00";"1";"-50.00";"19.21";"-49.54";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"69.90";"";"2";"";"35.30";"";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"-1.20";"-103.40";"0";"";"0.00";"0.00";"244.65";"7";"0";"0.00"
"SmellWell Odour Eliminating Air Purifying Bags (2 Pack | 250g) Activated Bamboo Charcoal Air Freshener for use from Gym to Car to Home (Black Stone, XL)";"2511";"B07P3FHFTF";"0";"125";"107.70";"6";"17.82";"1";"16.67";"0.00";"-100.00";"0";"-100.00";"-0.01";"-100.06";"0";"-100.00";"0.00";"0.00";"77.80";"";"4";"";"51.69";"-517,000.00";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"-17.82";"-134.47";"1";"";"0.00";"0.00";"0.00";"";"0";"";"-0.01";"-99.94";"0";"-100.00";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"185.50";"10";"2";"20.00"
"SmellWell Freshener Bag - Orange - The Ultimate Shoebag With Built In Activated Bamboo Charcoal Inserts for Odor Eliminating and Moisture Absorbing - Keep shoes and smaller gear fresh longer";"6012-FBM";"B09FVKGRKC";"85";"167";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"27.95";"";"1";"";"9.86";"";"0";"";"0.00";"0.00";"27.95";"";"1";"";"12.23";"24.04";"0";"";"0.00";"0.00";"24.95";"-10.73";"1";"";"13.02";"6.46";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"";"0.00";"0.00";"27.95";"";"1";"";"12.49";"";"0";"";"0.00";"0.00";"24.95";"-10.73";"1";"";"12.79";"2.40";"0";"";"0.00";"0.00";"24.95";"";"1";"";"12.65";"-1.09";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"-0.66";"-105.22";"0";"";"0.00";"0.00";"158.70";"6";"0";"0.00"
"SmellWell - Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshenes for shoes, bags, gloves - 2 x 1.8oz Original Size Camo Green";"1510";"B07P3FHFT7";"87";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-114.21";"";"0";"";"0.00";"0.00";"116.55";"";"9";"";"63.99";"-156.03";"0";"";"0.00";"0.00";"116.55";"9";"0";"0.00"
"SmellWell - Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshenes for Shoes, Bags, Gloves - 2 x 1.8oz Original Size Hawaii Floral";"1509";"B07N789J5K";"235";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"90.65";"";"7";"";"-75.35";"";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"";"0.00";"0.00";"90.65";"7";"0";"0.00"
"SmellWell Freshener Bag XL - Black - The Ultimate Shoebag With Built In Activated Bamboo Charcoal Inserts for Odor Eliminating and Moisture Absorbing - Keep shoes and gear fresh longer";"6109";"B09FVFKGT7";"0";"-30";"34.95";"1";"-2.72";"0";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"34.95";"1";"0";"0.00"
"SmellWell - XL Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshener Inserts for Shoes, Boots, Bags, Cars - 2 x 4.4oz XL Size Camo Grey";"2509";"B07VXS6L9F";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"20.95";"";"1";"";"13.03";"";"0";"";"0.00";"0.00";"20.95";"1";"0";"0.00"
"SmellWell - XL Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshener Inserts for Shoes, Boots, Bags, Cars - 2 x 4.4oz XL Size Camo Grey";"4X-K06O-8IQX";"B07VXS6L9F";"0";"82";"17.95";"1";"3.51";"0";"0.00";"0.00";"-100.00";"0";"-100.00";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"17.95";"1";"0";"0.00"
"SmellWell - XL Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshener Inserts for Shoes, Boots, Bags, Cars - 2 x 4.4oz XL Size Silver Grey";"BT-FOQ3-UXY1";"B07W7LQYSZ";"0";"136";"0.00";"0";"6.14";"0";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-1.14";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-97.37";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"17.95";"";"1";"";"6.26";"";"0";"";"0.00";"0.00";"0.00";"-100.00";"0";"-100.00";"-0.06";"-100.96";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"17.95";"1";"0";"0.00"
"SmellWell Freshener Bag - Hawaii Floral - The Ultimate Shoebag With Built In Activated Bamboo Charcoal Inserts for Odor Eliminating and Moisture Absorbing - Keep shoes and smaller gear fresh longer";"6013-FBM";"B09FVN87PX";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell Odor Eliminating Air Purifying Bags (1 Pack | 100g) Activated Bamboo Charcoal Air Freshener for use from Gym to Car to Home (Maxi)";"0412";"B09L58BYS2";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell Odor Eliminating Air Purifying Bags (1 Pack | 100g) Activated Bamboo Charcoal Air Freshener for use from Gym to Car to Home (Maxi)";"412";"B09L58BYS2";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell - Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshenes for shoes, bags, gloves - 2 x 1.8oz Original Size Silver";"1711";"B0BSLQF537";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell Odor Eliminating Air Purifying Bags (2 Pack | 100g) Activated Bamboo Charcoal Air Freshener for use from Gym to Car to Home (Black Stone, Original XL)";"QD-H3G1-3WUG";"B07VYVGRM6";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell Odor Eliminating Air Purifying Bags (2 Pack | 100g) Activated Bamboo Charcoal Air Freshener for use from Gym to Car to Home (Blue, Unscented)";"3W-7YOB-UPKF";"B07VWSN19P";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell Odor Eliminating Air Purifying Bags (2 Pack | 250g XL) Activated Bamboo Charcoal Air Freshener for use from Gym to Car to Home (Green, Unscented XL)";"HJ-244K-3P1V";"B07VVMRQS7";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell - Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshenes for shoes, bags, gloves - 2 x 1.8oz Original Size Black Zebra";"FBA178QC24LL.MISSING3";"B07P15RVRP";"778";"-89";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"5.98";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"16.64";"178.26";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-8.32";"-150.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"2.34";"-128.13";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell - Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshenes for Shoes, Bags, Gloves - 2 x 1.8oz Original Size Hawaii Floral";"FBA178QC24LL.MISSING1";"B07N789J5K";"0";"0";"0.00";"0";"-3.71";"0";"0.00";"0.00";"";"0";"";"-1.34";"-63.88";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-1.34";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-2.13";"58.96";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-2.77";"30.05";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-3.51";"26.71";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-9.62";"174.07";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-10.03";"4.26";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell - Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshenes for shoes, bags, gloves - 2";"HW-L5A0-F1BN";"B07VWSMRBH";"778";"0";"0.00";"0";"-4.54";"0";"0.00";"0.00";"";"0";"";"-1.66";"-63.44";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-1.66";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-1.69";"1.81";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-1.53";"-9.47";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-1.50";"-1.96";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell Odour Eliminating Air Purifying Bags (2 Pack | 250g) Activated Bamboo Charcoal Air Freshener for use from Gym to Car to Home (Black Stone, XL)";"U6-M8SI-RQ6A";"B07P3FHFTF";"0";"0";"0.00";"0";"-2.92";"0";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-1.53";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.01";"-99.35";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell - Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshenes for shoes, bags, gloves - 2 x 1.8oz Original Size Camo Green";"FBA178QC24LL.MISSING2";"B07P3FHFT7";"0";"0";"0.00";"0";"-67.14";"0";"0.00";"0.00";"";"0";"";"-2.10";"-96.87";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.02";"-99.05";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell XL Sensitive Odor Eliminator + Shoe deodorizer (2 Pack, 250g) Activated Bamboo Charcoal + Minerals - Air Purifying Bags - Natural Freshener Inserts for shoes, boots, bags, cars and more";"0W-2F1R-0PDW";"B07VYVYPBV";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell - XL Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshener Inserts for Shoes, Boots, Bags, Cars - 2 x 4.4oz XL Size Tropical Floral";"2510";"B07W44PRLN";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell Freshener Bag XL - Camouflage - The Ultimate Shoebag With Built In Activated Bamboo Charcoal Inserts for Odor Eliminating and Moisture Absorbing - Keep shoes and gear fresh longer";"6114-FBM";"B09FVG1X9C";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.12";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-0.03";"-75.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
"SmellWell - Scented Shoe Deodorizer Inserts - Odor Eliminators - Activated Bamboo Charcoal + Minerals - Natural Freshenes for Shoes, Bags, Gloves - 2 x 1.8oz Original Size Pink Zebra";"1513";"B07NY341FJ";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"-4.41";"";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"-100.00";"0";"";"0.00";"0.00";"0.00";"";"0";"";"0.00";"";"0";"";"0.00";"0.00";"0.00";"0";"0";"0.00"
